shipment_id,origin,destination,carrier,transport_mode,shipment_date,planned_eta,planned_transit_days,days_in_transit,shipment_status,package_weight_kg,num_stops,customs_clearance_flag,weather_condition,weather_severity_score,traffic_congestion_level,port_congestion_score,disruption_type,disruption_impact_score,carrier_reliability_score,historical_delay_rate,route_risk_score,delay_probability,is_delayed,actual_delay_hours
SHP104691,Shanghai,Tokyo,Maersk,Road,2023-12-24,2024-01-01,8,3,At Port,1052.71,3,0,Blizzard,8.53,6,2,Equipment Failure,6.33,0.876,0.295,0.43,1.0,1,75.1
SHP104692,Mumbai,New York,DHL,Road,2024-01-13,2024-01-17,4,4,Delayed,699.48,2,0,Blizzard,8.76,8,3,Natural Disaster,10.0,0.876,0.366,0.13,1.0,1,60.4
SHP104693,Mumbai,Tokyo,FedEx,Sea,2024-09-10,2024-10-08,28,13,Customs Hold,3681.79,5,1,Storm,8.44,6,3,None,0.02,0.927,0.384,0.21,0.905,1,66.8
SHP104694,Hamburg,Chicago,UPS,Air,2023-12-18,2023-12-22,4,7,Out for Delivery,4626.35,2,1,Blizzard,8.51,4,4,Traffic Jam,3.9,0.925,0.24,0.29,1.0,1,77.7
SHP104695,Shanghai,Singapore,UPS,Road,2024-10-27,2024-11-06,10,10,Customs Hold,1407.31,4,0,Snow,6.08,7,3,Equipment Failure,5.85,0.896,0.355,0.39,1.0,1,47.4
SHP104696,Dubai,New York,DB Schenker,Rail,2024-01-11,2024-01-21,10,13,Out for Delivery,4834.17,3,1,Clear,0.0,4,4,Traffic Jam,4.31,0.864,0.153,0.1,0.6635,1,45.5
SHP104697,Mumbai,Tokyo,DB Schenker,Rail,2023-04-15,2023-04-22,7,11,In Transit,217.18,3,0,Fog,3.51,2,2,Equipment Failure,6.31,0.883,0.291,0.24,0.9856,1,90.3
SHP104698,Rotterdam,New York,DB Schenker,Rail,2023-04-22,2023-05-07,15,4,In Transit,1201.43,5,0,Snow,5.97,4,10,Natural Disaster,10.23,0.877,0.331,0.19,1.0,1,53.2
SHP104699,Hamburg,London,Maersk,Road,2023-09-15,2023-09-20,5,2,In Transit,212.47,1,0,Blizzard,9.18,8,4,Natural Disaster,10.32,0.848,0.166,0.1,1.0,1,14.5
SHP104700,Hamburg,London,XPO Logistics,Rail,2023-04-18,2023-04-30,12,7,In Transit,1945.83,3,1,Rain,2.24,2,2,Traffic Jam,4.18,0.822,0.254,0.1,0.6796,1,60.8
SHP104701,Los Angeles,New York,DB Schenker,Road,2024-03-05,2024-03-15,10,7,In Transit,4683.99,2,1,Storm,8.29,7,1,Natural Disaster,10.25,0.851,0.272,0.28,1.0,1,63.9
SHP104702,Hamburg,New York,FedEx,Rail,2023-09-15,2023-09-22,7,1,At Port,3426.53,4,1,Clear,0.5,3,1,Traffic Jam,4.33,0.893,0.089,0.26,0.6825,1,47.1
SHP104703,Rotterdam,Sydney,DB Schenker,Road,2024-10-11,2024-10-20,9,6,At Port,863.11,3,1,Blizzard,8.54,8,2,Equipment Failure,6.37,0.857,0.387,0.2,1.0,1,57.2
SHP104704,Rotterdam,Chicago,UPS,Rail,2024-07-06,2024-07-16,10,3,At Port,469.98,5,0,Snow,6.12,4,7,Port Strike,9.49,0.92,0.125,0.2,0.8389,1,51.8
SHP104705,Los Angeles,New York,FedEx,Air,2024-11-25,2024-11-28,3,6,Out for Delivery,787.7,1,0,Rain,2.49,4,6,Equipment Failure,5.99,0.959,0.205,0.39,1.0,1,92.0
SHP104706,Mumbai,Singapore,DB Schenker,Road,2024-07-28,2024-07-31,3,1,Customs Hold,1344.07,3,0,Rain,1.67,8,7,Equipment Failure,6.18,0.837,0.31,0.1,0.8357,1,64.7
SHP104707,Los Angeles,New York,Maersk,Rail,2023-04-13,2023-04-25,12,1,In Transit,4252.02,2,0,Rain,2.26,3,7,Equipment Failure,5.89,0.857,0.196,0.19,0.7137,1,56.7
SHP104708,Mumbai,Tokyo,DB Schenker,Sea,2023-06-22,2023-07-17,25,3,Out for Delivery,512.97,5,1,Storm,7.54,4,6,None,0.45,0.88,0.292,0.11,0.7149,1,28.4
SHP104709,Hamburg,Chicago,FedEx,Sea,2024-09-08,2024-10-09,31,6,Delayed,3453.36,5,0,Clear,0.0,6,6,Port Strike,9.2,0.898,0.2,0.38,0.9355,1,89.8
SHP104710,Rotterdam,Singapore,FedEx,Road,2023-02-18,2023-02-22,4,8,Out for Delivery,4118.53,3,1,Fog,3.75,9,6,Traffic Jam,3.52,0.938,0.348,0.2,1.0,1,25.2
SHP104711,Shanghai,New York,FedEx,Sea,2023-09-30,2023-10-27,27,14,Out for Delivery,3992.46,4,0,Clear,0.01,6,6,Equipment Failure,5.82,0.94,0.096,0.35,0.7665,1,20.4
SHP104712,Shanghai,New York,XPO Logistics,Rail,2024-02-07,2024-02-16,9,11,Out for Delivery,4402.2,4,0,Blizzard,9.14,2,5,Natural Disaster,10.25,0.845,0.339,0.35,1.0,1,60.4
SHP104713,Rotterdam,Chicago,UPS,Road,2024-04-12,2024-04-19,7,4,Delayed,3928.45,1,0,Rain,2.23,6,2,Equipment Failure,6.2,0.929,0.306,0.2,0.8876,1,44.6
SHP104714,Hamburg,Chicago,DHL,Road,2024-03-01,2024-03-07,6,10,Out for Delivery,20.26,2,0,Rain,2.41,8,5,Port Strike,9.32,0.916,0.393,0.43,1.0,1,86.7
SHP104715,Hamburg,Chicago,UPS,Road,2024-06-16,2024-06-20,4,7,Out for Delivery,229.55,5,0,Clear,0.17,7,1,Traffic Jam,4.29,0.932,0.02,0.14,0.6179,1,6.8
SHP104716,Dubai,London,Maersk,Rail,2024-07-17,2024-07-28,11,2,Customs Hold,2984.69,3,0,Snow,5.74,3,10,None,0.0,0.865,0.182,0.3,0.7104,1,20.0
SHP104717,Los Angeles,Tokyo,DB Schenker,Sea,2023-07-13,2023-08-07,25,17,Customs Hold,4545.54,4,0,Clear,0.0,3,3,Traffic Jam,3.72,0.875,0.16,0.25,0.7359,1,33.9
SHP104718,Shanghai,Chicago,DB Schenker,Air,2024-07-27,2024-07-31,4,7,Customs Hold,1353.33,3,0,Rain,2.0,3,9,Traffic Jam,4.44,0.884,0.375,0.15,0.8275,1,7.4
SHP104719,Hamburg,Sydney,FedEx,Air,2024-08-06,2024-08-10,4,8,Customs Hold,4243.35,5,0,Blizzard,8.71,3,6,Natural Disaster,9.76,0.933,0.304,0.17,1.0,1,79.5
SHP104720,Mumbai,Tokyo,Maersk,Sea,2023-05-02,2023-06-01,30,20,Delayed,279.07,3,0,Clear,0.0,4,8,Equipment Failure,6.31,0.836,0.083,0.24,0.7383,1,53.6
SHP104721,Rotterdam,Singapore,UPS,Road,2023-03-16,2023-03-26,10,0,Delayed,896.88,1,0,Heavy Rain,5.19,9,5,Natural Disaster,9.7,0.92,0.058,0.45,1.0,1,12.0
SHP104722,Dubai,London,DHL,Sea,2023-05-06,2023-06-10,35,13,At Port,2517.87,2,0,Fog,4.0,5,8,Traffic Jam,4.24,0.905,0.146,0.13,0.6787,1,19.8
SHP104723,Rotterdam,Tokyo,DHL,Road,2024-05-23,2024-05-27,4,5,At Port,1502.17,5,0,Snow,6.3,6,1,None,0.36,0.937,0.075,0.41,0.8679,1,58.3
SHP104724,Dubai,Tokyo,DHL,Air,2024-04-07,2024-04-11,4,7,Out for Delivery,923.65,1,0,Clear,0.0,2,8,Natural Disaster,9.63,0.891,0.051,0.17,0.8042,1,10.9
SHP104725,Shanghai,Chicago,FedEx,Sea,2023-09-13,2023-10-16,33,0,Delayed,1884.24,4,0,Clear,0.0,3,6,None,0.0,0.923,0.119,0.2,0.3887,0,0.0
SHP104726,Hamburg,Singapore,XPO Logistics,Sea,2024-02-02,2024-02-22,20,3,Customs Hold,4984.89,3,0,Blizzard,9.25,3,6,Port Strike,9.5,0.832,0.043,0.31,1.0,1,77.2
SHP104727,Rotterdam,Singapore,Maersk,Road,2024-01-19,2024-01-29,10,3,Delayed,2343.59,2,0,Snow,6.23,6,3,None,0.0,0.852,0.242,0.33,0.8944,1,35.3
SHP104728,Los Angeles,Sydney,XPO Logistics,Rail,2023-12-05,2023-12-18,13,5,At Port,4900.81,3,0,Storm,7.92,3,2,Port Strike,8.69,0.823,0.194,0.18,1.0,1,9.0
SHP104729,Rotterdam,London,DHL,Road,2023-12-14,2023-12-24,10,8,Out for Delivery,1926.38,1,1,Clear,0.1,7,7,Port Strike,9.04,0.888,0.379,0.45,1.0,1,74.5
SHP104730,Dubai,Singapore,DHL,Road,2023-08-17,2023-08-25,8,5,Out for Delivery,572.47,4,0,Heavy Rain,4.68,6,10,Port Strike,9.06,0.862,0.323,0.15,1.0,1,52.9
SHP104731,Shanghai,London,FedEx,Rail,2023-02-24,2023-03-08,12,9,Delayed,737.08,3,0,Clear,0.0,3,6,Port Strike,8.61,0.936,0.134,0.21,0.7045,1,64.9
SHP104732,Los Angeles,New York,XPO Logistics,Road,2024-10-05,2024-10-15,10,5,In Transit,1595.08,1,0,Clear,0.36,9,2,None,0.0,0.842,0.296,0.29,0.8181,1,77.1
SHP104733,Los Angeles,Sydney,DB Schenker,Road,2024-05-27,2024-06-04,8,8,Customs Hold,3210.35,4,1,Fog,4.42,6,8,Port Strike,8.81,0.828,0.353,0.18,1.0,1,88.5
SHP104734,Rotterdam,New York,DB Schenker,Air,2023-04-29,2023-05-04,5,10,In Transit,4753.53,1,0,Fog,4.01,2,10,None,0.0,0.871,0.277,0.32,0.9626,1,7.3
SHP104735,Hamburg,Singapore,XPO Logistics,Rail,2023-09-03,2023-09-17,14,6,At Port,2971.88,5,0,Heavy Rain,5.07,4,4,None,0.0,0.829,0.27,0.19,0.7898,1,66.5
SHP104736,Dubai,Singapore,DB Schenker,Rail,2024-07-13,2024-07-25,12,13,At Port,1820.61,3,0,Clear,0.0,2,5,Traffic Jam,4.12,0.859,0.175,0.15,0.6902,1,48.8
SHP104737,Mumbai,Singapore,Maersk,Air,2023-01-09,2023-01-11,2,1,In Transit,1004.87,2,1,Storm,7.73,3,2,Natural Disaster,9.88,0.818,0.233,0.34,1.0,1,94.3
SHP104738,Rotterdam,Sydney,DHL,Rail,2024-04-20,2024-04-28,8,10,Delayed,1399.14,2,0,Blizzard,9.46,4,4,Equipment Failure,5.57,0.899,0.396,0.23,1.0,1,41.9
SHP104739,Mumbai,New York,XPO Logistics,Air,2024-02-28,2024-03-03,4,1,Out for Delivery,918.69,5,0,Snow,5.88,3,2,Traffic Jam,4.09,0.866,0.084,0.18,0.6317,1,16.4
SHP104740,Rotterdam,New York,DB Schenker,Air,2023-09-20,2023-09-25,5,9,Delayed,3334.89,1,0,Storm,7.85,1,10,Natural Disaster,10.01,0.899,0.363,0.13,1.0,1,72.1
SHP104741,Shanghai,Sydney,DHL,Rail,2023-03-22,2023-04-03,12,9,Delayed,2561.46,3,1,Heavy Rain,4.84,4,3,Equipment Failure,6.38,0.883,0.256,0.45,1.0,1,67.2
SHP104742,Hamburg,Singapore,FedEx,Road,2023-04-10,2023-04-15,5,5,At Port,4488.61,3,0,Storm,8.41,6,10,Natural Disaster,10.01,0.921,0.299,0.28,1.0,1,51.7
SHP104743,Shanghai,Chicago,DHL,Air,2024-07-19,2024-07-24,5,1,Customs Hold,2209.92,4,0,Snow,6.07,2,2,Traffic Jam,4.44,0.9,0.182,0.17,0.7134,1,5.6
SHP104744,Mumbai,Singapore,XPO Logistics,Air,2024-03-29,2024-04-02,4,1,In Transit,2036.46,1,0,Snow,5.7,2,9,Natural Disaster,10.07,0.806,0.335,0.33,1.0,1,77.6
SHP104745,Hamburg,New York,DB Schenker,Air,2024-09-07,2024-09-10,3,3,In Transit,554.56,1,1,Storm,7.52,4,8,Natural Disaster,10.07,0.892,0.14,0.27,1.0,1,45.1
SHP104746,Dubai,London,FedEx,Rail,2024-06-19,2024-06-26,7,1,Delayed,1270.23,1,0,Clear,0.0,2,9,Port Strike,9.33,0.883,0.069,0.43,0.8417,1,12.1
SHP104747,Los Angeles,Chicago,Maersk,Sea,2024-08-15,2024-09-19,35,2,Out for Delivery,3851.55,5,0,Heavy Rain,4.76,3,10,Traffic Jam,3.75,0.871,0.212,0.41,0.9202,1,16.9
SHP104748,Los Angeles,New York,DHL,Rail,2023-02-26,2023-03-13,15,1,Out for Delivery,4134.12,5,0,Heavy Rain,4.81,2,8,Traffic Jam,3.55,0.905,0.095,0.19,0.6132,1,29.9
SHP104749,Mumbai,Tokyo,Maersk,Sea,2023-05-20,2023-06-16,27,29,Delayed,425.48,1,0,Storm,7.54,5,4,Port Strike,8.56,0.836,0.362,0.31,1.0,1,18.1
SHP104750,Hamburg,London,FedEx,Rail,2024-02-12,2024-02-24,12,2,Customs Hold,2748.16,1,0,Fog,3.56,5,4,Port Strike,9.3,0.908,0.201,0.1,0.8303,1,55.2
SHP104751,Dubai,London,DB Schenker,Air,2023-01-29,2023-02-01,3,4,Customs Hold,4737.82,3,1,Fog,3.59,1,8,Traffic Jam,4.24,0.886,0.327,0.42,1.0,1,47.5
SHP104752,Mumbai,Singapore,Maersk,Road,2024-10-27,2024-10-30,3,1,Out for Delivery,4342.34,3,0,Storm,8.42,8,2,Port Strike,8.87,0.857,0.238,0.29,1.0,1,19.6
SHP104753,Hamburg,Sydney,Maersk,Air,2023-10-04,2023-10-09,5,4,Customs Hold,2641.24,2,1,Heavy Rain,4.76,3,8,Equipment Failure,5.68,0.821,0.171,0.27,0.9663,1,69.4
SHP104754,Hamburg,New York,FedEx,Air,2024-03-19,2024-03-24,5,9,In Transit,2014.87,1,0,Heavy Rain,4.68,3,2,Traffic Jam,4.31,0.896,0.282,0.21,0.9541,1,78.0
SHP104755,Mumbai,Singapore,DB Schenker,Air,2024-05-01,2024-05-04,3,7,Out for Delivery,3013.19,2,0,Clear,0.0,4,8,Traffic Jam,3.83,0.858,0.199,0.32,1.0,1,18.3
SHP104756,Mumbai,Sydney,FedEx,Air,2024-07-03,2024-07-06,3,3,At Port,4278.21,2,1,Fog,4.2,2,10,Traffic Jam,3.62,0.913,0.154,0.3,0.774,1,68.7
SHP104757,Dubai,New York,UPS,Rail,2023-11-09,2023-11-22,13,11,At Port,4106.52,4,1,Rain,2.47,4,2,Traffic Jam,4.35,0.901,0.112,0.16,0.5906,1,48.7
SHP104758,Dubai,New York,UPS,Air,2024-03-20,2024-03-25,5,3,At Port,3778.62,2,0,Heavy Rain,5.15,3,10,Traffic Jam,3.61,0.932,0.153,0.16,0.6455,1,49.9
SHP104759,Los Angeles,Sydney,Maersk,Air,2024-05-24,2024-05-29,5,10,Customs Hold,4954.27,1,1,Storm,7.98,1,10,Port Strike,9.01,0.872,0.112,0.4,1.0,1,69.3
SHP104760,Dubai,Sydney,Maersk,Sea,2023-06-20,2023-07-25,35,24,Delayed,4478.26,3,0,Clear,0.0,3,1,Natural Disaster,9.82,0.851,0.365,0.19,0.9387,1,77.1
SHP104761,Rotterdam,London,DHL,Sea,2024-01-11,2024-02-14,34,22,In Transit,2568.32,1,0,Heavy Rain,4.77,6,10,None,0.17,0.9,0.347,0.41,1.0,1,83.9
SHP104762,Los Angeles,New York,Maersk,Road,2024-01-11,2024-01-19,8,4,In Transit,3839.1,3,0,Heavy Rain,4.64,7,8,Natural Disaster,10.07,0.86,0.042,0.33,1.0,1,42.6
SHP104763,Mumbai,Tokyo,XPO Logistics,Rail,2023-06-20,2023-06-27,7,2,Delayed,1695.79,5,0,Clear,0.0,4,4,Port Strike,8.63,0.84,0.115,0.32,0.8227,1,73.2
SHP104764,Shanghai,New York,DB Schenker,Air,2024-05-01,2024-05-03,2,6,Customs Hold,609.28,5,0,Rain,1.93,3,8,Port Strike,8.71,0.868,0.259,0.35,1.0,1,90.3
SHP104765,Dubai,Tokyo,UPS,Road,2023-02-12,2023-02-21,9,2,Out for Delivery,1303.01,1,0,Fog,3.6,9,6,Equipment Failure,6.07,0.93,0.093,0.38,0.8921,1,36.4
SHP104766,Mumbai,Sydney,Maersk,Sea,2024-04-28,2024-05-29,31,3,At Port,3833.6,5,1,Fog,3.62,4,2,Traffic Jam,3.57,0.845,0.302,0.3,0.8981,1,63.0
SHP104767,Hamburg,Chicago,XPO Logistics,Sea,2023-06-06,2023-06-25,19,7,At Port,3953.89,5,1,Snow,6.14,3,3,Traffic Jam,4.31,0.801,0.21,0.11,0.78,1,47.2
SHP104768,Rotterdam,Tokyo,FedEx,Rail,2024-10-25,2024-11-02,8,7,In Transit,3684.13,4,1,Clear,0.0,5,3,Port Strike,9.21,0.923,0.27,0.41,1.0,1,47.6
SHP104769,Dubai,Chicago,FedEx,Air,2023-10-26,2023-10-28,2,5,At Port,1802.97,4,0,Snow,5.72,2,10,Port Strike,8.59,0.93,0.268,0.4,1.0,1,33.1
SHP104770,Mumbai,Singapore,Maersk,Road,2024-01-09,2024-01-18,9,10,Delayed,874.71,1,0,Fog,3.78,6,9,Equipment Failure,6.21,0.824,0.115,0.21,0.9776,1,82.3
SHP104771,Shanghai,Sydney,UPS,Air,2023-05-18,2023-05-20,2,7,At Port,4661.2,5,0,Heavy Rain,5.47,3,2,Port Strike,8.55,0.909,0.227,0.11,1.0,1,84.2
SHP104772,Hamburg,Tokyo,UPS,Air,2024-05-10,2024-05-12,2,6,Out for Delivery,4356.63,5,0,Storm,7.81,2,9,Natural Disaster,10.31,0.919,0.155,0.27,1.0,1,75.6
SHP104773,Hamburg,London,UPS,Rail,2024-08-11,2024-08-25,14,11,Out for Delivery,4120.44,3,0,Snow,5.76,3,1,Traffic Jam,3.69,0.894,0.164,0.1,0.7492,1,19.9
SHP104774,Los Angeles,London,DB Schenker,Sea,2024-02-19,2024-03-11,21,15,Customs Hold,2333.68,1,1,Clear,0.0,4,5,Traffic Jam,3.64,0.898,0.341,0.41,0.9795,1,81.0
SHP104775,Dubai,Tokyo,DB Schenker,Air,2023-12-03,2023-12-08,5,0,Customs Hold,1763.58,3,1,Fog,4.26,3,4,Equipment Failure,5.71,0.883,0.096,0.13,0.6294,1,24.3
SHP104776,Shanghai,Tokyo,XPO Logistics,Sea,2023-09-05,2023-09-30,25,16,In Transit,4893.27,3,1,Blizzard,8.51,4,9,Port Strike,9.25,0.844,0.188,0.35,1.0,1,83.3
SHP104777,Mumbai,Chicago,UPS,Air,2024-04-19,2024-04-24,5,10,Out for Delivery,3010.78,4,0,Fog,3.61,1,2,Natural Disaster,10.1,0.93,0.382,0.16,1.0,1,80.3
SHP104778,Los Angeles,Singapore,UPS,Air,2023-10-17,2023-10-20,3,0,Customs Hold,1875.68,5,0,Snow,6.03,4,3,Traffic Jam,3.84,0.901,0.173,0.26,0.7153,1,57.0
SHP104779,Mumbai,London,FedEx,Road,2023-06-01,2023-06-09,8,0,In Transit,1216.81,2,1,Fog,4.23,7,4,Traffic Jam,3.51,0.924,0.034,0.21,0.5701,1,47.4
SHP104780,Shanghai,New York,Maersk,Air,2023-04-29,2023-05-03,4,2,In Transit,1771.89,5,0,Blizzard,9.19,4,2,Port Strike,8.96,0.861,0.276,0.35,1.0,1,61.8
SHP104781,Los Angeles,Tokyo,Maersk,Road,2024-05-13,2024-05-23,10,0,Delayed,2567.05,2,0,Fog,4.02,9,5,Traffic Jam,4.17,0.872,0.047,0.25,0.7445,1,13.2
SHP104782,Hamburg,Singapore,Maersk,Road,2023-06-04,2023-06-10,6,8,Delayed,2183.55,4,1,Snow,6.11,6,3,Natural Disaster,10.42,0.848,0.223,0.13,1.0,1,93.0
SHP104783,Hamburg,London,UPS,Rail,2024-11-04,2024-11-15,11,14,In Transit,3335.53,1,0,Blizzard,8.8,3,7,None,0.32,0.913,0.109,0.1,0.6642,1,33.6
SHP104784,Rotterdam,Tokyo,DHL,Sea,2023-07-19,2023-08-08,20,7,At Port,2352.7,2,1,Fog,3.81,5,10,Equipment Failure,5.83,0.894,0.275,0.18,0.8736,1,68.5
SHP104785,Hamburg,London,FedEx,Air,2024-11-10,2024-11-13,3,3,At Port,3854.16,2,0,Heavy Rain,5.18,3,9,None,0.0,0.918,0.203,0.1,0.6578,1,33.9
SHP104786,Los Angeles,Tokyo,XPO Logistics,Rail,2023-01-01,2023-01-11,10,1,In Transit,3996.26,3,0,Fog,3.65,2,10,Traffic Jam,4.11,0.851,0.316,0.25,0.7296,1,61.1
SHP104787,Mumbai,Tokyo,UPS,Air,2024-07-07,2024-07-11,4,3,Out for Delivery,3222.63,4,0,Storm,7.75,1,10,Natural Disaster,9.69,0.929,0.151,0.15,0.8457,1,78.3
SHP104788,Shanghai,Tokyo,Maersk,Rail,2023-09-19,2023-10-03,14,11,At Port,2461.22,3,0,Storm,7.7,2,7,Port Strike,9.17,0.853,0.353,0.17,1.0,1,62.7
SHP104789,Dubai,Tokyo,DHL,Road,2024-10-03,2024-10-06,3,5,Delayed,2310.54,1,1,Heavy Rain,5.02,9,8,Natural Disaster,10.03,0.873,0.024,0.2,1.0,1,77.3
SHP104790,Rotterdam,Tokyo,DHL,Sea,2024-03-12,2024-04-06,25,21,Customs Hold,4353.39,3,0,Rain,1.9,4,7,Equipment Failure,6.02,0.888,0.298,0.29,0.9208,1,25.0
SHP104791,Shanghai,Sydney,XPO Logistics,Air,2024-08-01,2024-08-04,3,3,Out for Delivery,3960.86,1,0,Fog,4.16,4,1,Natural Disaster,9.9,0.833,0.241,0.2,1.0,1,51.0
SHP104792,Los Angeles,Chicago,DB Schenker,Air,2024-08-18,2024-08-23,5,10,In Transit,2427.16,2,1,Rain,1.69,1,3,Natural Disaster,9.9,0.883,0.327,0.25,1.0,1,29.6
SHP104793,Mumbai,Singapore,FedEx,Rail,2024-10-15,2024-10-30,15,9,Customs Hold,4300.75,3,0,Blizzard,9.29,3,8,Port Strike,9.49,0.932,0.149,0.17,0.9769,1,26.5
SHP104794,Shanghai,Tokyo,XPO Logistics,Sea,2023-09-20,2023-10-11,21,14,Delayed,424.82,3,0,Fog,3.54,6,4,Traffic Jam,4.07,0.846,0.139,0.22,0.8679,1,20.3
SHP104795,Dubai,Chicago,FedEx,Road,2023-06-26,2023-07-03,7,7,In Transit,3228.96,2,0,Rain,2.01,8,10,Natural Disaster,10.35,0.939,0.127,0.32,1.0,1,55.1
SHP104796,Hamburg,Sydney,DB Schenker,Sea,2023-11-19,2023-12-23,34,16,Customs Hold,3477.86,1,1,Snow,5.79,3,8,Natural Disaster,9.97,0.83,0.171,0.13,0.9494,1,68.0
SHP104797,Hamburg,Singapore,FedEx,Air,2024-08-10,2024-08-14,4,4,Customs Hold,2230.13,4,1,Storm,8.2,3,7,Traffic Jam,4.12,0.925,0.161,0.21,0.9001,1,14.4
SHP104798,Mumbai,New York,UPS,Air,2024-11-06,2024-11-10,4,2,Customs Hold,4978.35,1,0,Blizzard,9.41,4,9,None,0.25,0.909,0.164,0.32,0.9027,1,68.2
SHP104799,Rotterdam,London,XPO Logistics,Air,2023-01-19,2023-01-24,5,0,Delayed,758.63,5,0,Fog,4.4,3,1,Equipment Failure,5.92,0.83,0.32,0.27,1.0,1,53.0
SHP104800,Shanghai,New York,DHL,Rail,2024-02-27,2024-03-08,10,4,At Port,1485.16,1,1,Rain,1.68,4,3,Natural Disaster,9.57,0.93,0.28,0.35,0.969,1,62.4
SHP104801,Hamburg,Singapore,DHL,Road,2024-02-11,2024-02-18,7,6,Customs Hold,4857.26,4,0,Fog,3.95,9,6,Port Strike,8.76,0.895,0.071,0.12,0.8231,1,6.6
SHP104802,Mumbai,New York,Maersk,Rail,2023-07-27,2023-08-08,12,9,At Port,369.0,2,0,Storm,7.98,3,9,None,0.31,0.889,0.079,0.38,0.8513,1,12.6
SHP104803,Los Angeles,London,DB Schenker,Rail,2023-08-20,2023-08-29,9,12,At Port,262.53,5,0,Rain,1.66,2,4,Natural Disaster,10.11,0.861,0.203,0.2,0.8766,1,37.2
SHP104804,Rotterdam,Tokyo,XPO Logistics,Rail,2023-10-14,2023-10-23,9,2,Out for Delivery,2215.26,5,0,Snow,5.76,2,1,Equipment Failure,5.61,0.787,0.348,0.45,1.0,1,66.7
SHP104805,Hamburg,Sydney,XPO Logistics,Air,2024-05-04,2024-05-07,3,1,Delayed,2935.07,3,1,Clear,0.0,4,9,Equipment Failure,5.92,0.823,0.045,0.28,0.779,1,54.8
SHP104806,Rotterdam,London,FedEx,Road,2023-11-14,2023-11-24,10,8,In Transit,1727.03,3,1,Rain,2.38,8,5,Natural Disaster,10.25,0.88,0.394,0.44,1.0,1,42.1
SHP104807,Mumbai,London,DB Schenker,Road,2024-05-08,2024-05-14,6,2,In Transit,2469.59,5,0,Blizzard,8.55,9,8,Equipment Failure,6.1,0.848,0.151,0.44,1.0,1,88.8
SHP104808,Rotterdam,New York,FedEx,Air,2023-04-18,2023-04-22,4,7,In Transit,1773.24,5,1,Storm,8.25,3,6,Equipment Failure,5.74,0.931,0.058,0.37,0.9734,1,73.2
SHP104809,Mumbai,London,FedEx,Air,2024-03-14,2024-03-17,3,0,In Transit,3070.08,3,0,Clear,0.36,1,9,Equipment Failure,6.17,0.946,0.394,0.38,0.7932,1,7.6
SHP104810,Los Angeles,London,FedEx,Road,2024-09-11,2024-09-18,7,7,In Transit,3394.11,3,0,Storm,8.39,7,8,Equipment Failure,5.91,0.91,0.373,0.12,1.0,1,19.4
SHP104811,Rotterdam,London,XPO Logistics,Sea,2023-12-27,2024-01-27,31,4,In Transit,3404.36,5,0,Clear,0.0,6,5,Traffic Jam,3.8,0.853,0.338,0.34,0.9396,1,17.0
SHP104812,Mumbai,Chicago,UPS,Sea,2024-08-13,2024-09-12,30,29,In Transit,841.39,1,1,Rain,1.5,6,3,None,0.33,0.904,0.33,0.37,0.8833,1,52.6
SHP104813,Dubai,Tokyo,DB Schenker,Air,2024-06-13,2024-06-18,5,9,Out for Delivery,4198.75,3,0,Blizzard,9.36,4,1,Equipment Failure,5.56,0.871,0.299,0.21,1.0,1,47.0
SHP104814,Dubai,Sydney,XPO Logistics,Rail,2023-06-08,2023-06-15,7,5,Delayed,3833.83,4,0,Clear,0.0,2,9,Traffic Jam,4.31,0.828,0.266,0.11,0.6884,1,17.2
SHP104815,Los Angeles,Singapore,UPS,Road,2023-09-22,2023-10-01,9,14,Delayed,2593.49,2,0,Rain,2.46,7,8,Traffic Jam,3.75,0.904,0.372,0.11,0.8179,1,30.0
SHP104816,Los Angeles,Singapore,DHL,Road,2023-02-03,2023-02-07,4,2,Delayed,3389.65,3,0,Snow,6.22,9,7,None,0.16,0.865,0.338,0.22,0.9269,1,40.0
SHP104817,Rotterdam,Chicago,UPS,Sea,2024-09-17,2024-10-16,29,7,Customs Hold,411.36,2,1,Snow,5.76,6,8,Port Strike,8.79,0.937,0.168,0.2,0.8711,1,48.0
SHP104818,Hamburg,London,UPS,Air,2024-07-20,2024-07-22,2,1,At Port,3911.16,5,0,Rain,2.07,4,9,None,0.36,0.887,0.072,0.1,0.5018,1,4.8
SHP104819,Dubai,New York,Maersk,Sea,2024-09-20,2024-10-09,19,20,At Port,2278.21,3,0,Rain,2.26,4,2,Equipment Failure,6.41,0.814,0.113,0.17,0.8596,1,32.0
SHP104820,Shanghai,New York,DHL,Road,2024-01-25,2024-02-04,10,6,Customs Hold,3753.41,2,1,Storm,8.4,9,7,None,0.42,0.897,0.068,0.35,0.913,1,66.4
SHP104821,Dubai,Singapore,UPS,Sea,2023-12-29,2024-01-22,24,2,Delayed,971.74,4,1,Storm,7.5,6,1,Natural Disaster,9.65,0.915,0.322,0.15,1.0,1,21.6
SHP104822,Dubai,Tokyo,DHL,Air,2023-12-13,2023-12-15,2,4,Customs Hold,4725.07,5,0,Clear,0.0,3,7,Equipment Failure,5.87,0.901,0.125,0.18,0.7754,1,28.2
SHP104823,Rotterdam,London,Maersk,Sea,2024-07-19,2024-08-19,31,18,Delayed,1860.03,5,0,Storm,7.61,3,6,Equipment Failure,5.67,0.81,0.074,0.2,0.9001,1,38.8
